Generation,PopBest,PopWorst,PopAvg,StdDeviation,BestOverall
0,4426.987,-236.8014,144.691,884.0213,4426.987
1,4585.558,-68.36913,1494.264,2044.543,4585.558
2,4798.488,73.01452,3676.032,1766.914,4798.488
3,4989.254,-107.2196,4188.344,1244.523,4989.254
4,11314.51,-91.88017,4476.487,2079.864,11314.51
5,10772.96,-106.6656,3594.866,2668.639,11314.51
6,10911.72,75.6854,4148.083,2678.725,11314.51
7,12750.51,-105.4078,4299.187,3467.46,12750.51
8,17708.47,177.8477,9330.87,4279.377,17708.47
9,16137.37,-47.12963,9708.941,4244.794,17708.47
10,17605.91,61.09129,9642.74,4229.394,17708.47
11,13118.3,-107.8986,6950.656,5243.478,17708.47
12,13118.3,-542.8,8219.498,4784.252,17708.47
13,50209.03,-100.6095,12268.23,10751.36,50209.03
14,50115.82,-82.25787,17096.65,16624.4,50209.03
15,50115.82,49.88284,19519.54,19121.3,50209.03
16,50209.03,-104.7253,25323.31,19514.87,50209.03
17,499937.8,-103.275,33306.06,96415.12,499937.8
18,500151.8,110.762,50818.8,104689.9,500151.8
19,511782.5,155.698,107610.5,166511,511782.5
20,511782.5,109.833,109586.3,182083.4,511782.5
21,1342362,-49.86264,179950.3,301177.9,1342362
22,1376957,-127.7461,264237,465039,1376957
23,1386566,-2.339466,843632.4,593719.5,1386566
24,1386566,42.26226,760552.4,589688.7,1386566
25,1386566,-74.17951,472458.2,604131.9,1386566
26,1386566,-74.01661,543341.2,627530.4,1386566
27,1376957,-177.3032,584182.2,638701.3,1386566
28,1394238,84.19782,739001.8,641886.8,1394238
29,1376957,-47.30291,577306.2,621049.8,1394238
30,1386566,-188.3094,743596.8,617702.3,1394238
31,1376957,-51.44757,698482.3,627587.1,1394238
32,1386566,44.04514,633041.3,566317.9,1394238
33,1584890,-3.038712,654971,675139.7,1584890
34,1619165,141.1562,808880.3,651287.1,1619165
35,1584890,-107.7961,645609.1,693302.4,1619165
36,1603888,-49.80618,1159939,624542.3,1619165
37,1603888,-84.48522,1078270,737559.9,1619165
38,1761588,-67.63426,953506.4,779332.9,1761588
39,1817538,-172.4941,934555.4,812350,1817538
40,1817538,-116.0035,1091169,835327.2,1817538
41,1817538,-123.6826,908542.3,880265.4,1817538
42,1829599,-38.9477,839554.8,881007.5,1829599
43,1829599,32.38077,651015.4,856115.4,1829599
44,1829599,139.8319,939144.8,900897.7,1829599
45,1829599,-110.7371,574841.5,834525.4,1829599
46,1829599,-92.73526,865534.9,894768.8,1829599
47,1829599,-110.991,499702.9,797617.8,1829599
48,1829599,-155.2525,939970.8,903271.5,1829599
49,1829599,49.96716,815013.2,876947.4,1829599
50,1829599,130.5123,655737.2,871556.9,1829599
51,1829599,-131.9456,793745.4,895203.6,1829599
52,1829599,-83.62086,866152.8,898635.9,1829599
53,1829599,7.539885,651661.6,864325.9,1829599
54,1829599,-100.6008,627663.1,845277.9,1829599
55,1829599,57.49561,646178.1,860753.9,1829599
56,1829599,-105.3944,799536.6,898694.4,1829599
57,1829599,37.46638,729865.1,886078.6,1829599
58,1829599,73.73685,867408.9,901414.3,1829599
59,1829599,-73.69328,873187.1,903834.9,1829599
60,1829599,120.4634,728568.9,885596.6,1829599
61,1829599,-86.06181,939232.9,898686,1829599
62,1829599,-380.1777,738737.6,866781.8,1829599
63,1829599,-26.11384,826239.9,869845.6,1829599
64,1829599,-80.19536,867412.3,901595.4,1829599
65,1829599,-104.053,873160.8,903303.8,1829599
66,1829599,-110.1858,1010701,894522.8,1829599
67,1829599,92.22847,887234.6,886907.1,1829599
68,1829599,33.75187,865261.4,897128.6,1829599
69,1829599,87.47181,717712.6,876566,1829599
70,1829599,-81.09087,802239.7,882295.1,1829599
71,1829599,-107.196,1009683,890644.8,1829599
72,1829599,-105.9529,580830.3,842667.6,1829599
73,1829599,86.76627,728264.1,884178.3,1829599
74,1829599,-2.859588,651436.3,867674.8,1829599

